Country,Date,Deaths
Paraguay,2022W52,22.0
Peru,2022W52,224.0
Philippines,2022W52,170.0
Poland,2022W52,58.0
Portugal,2022W52,0.0
Qatar,2022W52,0.0
Romania,2022W52,33.0
Russia,2022W52,378.0
Rwanda,2022W52,0.0
Saint Kitts and Nevis,2022W52,0.0
Saint Lucia,2022W52,0.0
Saint Vincent and the Grenadines,2022W52,1.0
Samoa,2022W52,0.0
San Marino,2022W52,1.0
Sao Tome and Principe,2022W52,0.0
Saudi Arabia,2022W52,10.0
Senegal,2022W52,0.0
Serbia,2022W52,26.0
Seychelles,2022W52,0.0
Sierra Leone,2022W52,0.0
Singapore,2022W52,1.0
Slovakia,2022W52,24.0
Slovenia,2022W52,21.0
Solomon Islands,2022W52,0.0
Somalia,2022W52,0.0
South Africa,2022W52,0.0
South Sudan,2022W52,0.0
Spain,2022W52,196.0
Sri Lanka,2022W52,2.0
Sudan,2022W52,0.0
Summer Olympics 2020,2022W52,0.0
Suriname,2022W52,0.0
Sweden,2022W52,200.0
Switzerland,2022W52,7.0
Syria,2022W52,0.0
Taiwan*,2022W52,178.0
Tajikistan,2022W52,0.0
Tanzania,2022W52,0.0
Thailand,2022W52,89.0
Timor-Leste,2022W52,0.0
Togo,2022W52,0.0
Tonga,2022W52,0.0
Trinidad and Tobago,2022W52,6.0
Tunisia,2022W52,5.0
Turkey,2022W52,0.0
Tuvalu,2022W52,0.0
US,2022W52,2556.0
Uganda,2022W52,0.0
Ukraine,2022W52,3.0
United Arab Emirates,2022W52,0.0
United Kingdom,2022W52,946.0
Uruguay,2022W52,10.0
Uzbekistan,2022W52,0.0
Vanuatu,2022W52,0.0
Venezuela,2022W52,2.0
Vietnam,2022W52,2.0
West Bank and Gaza,2022W52,0.0
Winter Olympics 2022,2022W52,0.0
Yemen,2022W52,0.0
Zambia,2022W52,5.0
Zimbabwe,2022W52,0.0
Afghanistan,2023W01,1.0
Albania,2023W01,1.0
Algeria,2023W01,0.0
Andorra,2023W01,0.0
Angola,2023W01,0.0
Antarctica,2023W01,0.0
Antigua and Barbuda,2023W01,0.0
Argentina,2023W01,47.0
Armenia,2023W01,0.0
Austria,2023W01,41.0
Azerbaijan,2023W01,9.0
Bahamas,2023W01,0.0
Bahrain,2023W01,0.0
Bangladesh,2023W01,0.0
Barbados,2023W01,0.0
Belarus,2023W01,0.0
Belgium,2023W01,167.0
Belize,2023W01,0.0
Benin,2023W01,0.0
Bhutan,2023W01,0.0
Bolivia,2023W01,16.0
Bosnia and Herzegovina,2023W01,7.0
Botswana,2023W01,82.0
Brazil,2023W01,926.0
Brunei,2023W01,0.0
Bulgaria,2023W01,14.0
Burkina Faso,2023W01,0.0
Burma,2023W01,0.0
Burundi,2023W01,0.0
Cabo Verde,2023W01,0.0
Cambodia,2023W01,0.0
Cameroon,2023W01,0.0
Central African Republic,2023W01,0.0
Chad,2023W01,0.0
Chile,2023W01,158.0
Colombia,2023W01,78.0
Comoros,2023W01,0.0
Congo (Brazzaville),2023W01,0.0
Congo (Kinshasa),2023W01,0.0
Costa Rica,2023W01,32.0
Cote d'Ivoire,2023W01,2.0
Croatia,2023W01,73.0
Cuba,2023W01,0.0
Cyprus,2023W01,4.0
Czechia,2023W01,65.0
Denmark,2023W01,131.0
Diamond Princess,2023W01,0.0
Djibouti,2023W01,0.0
Dominica,2023W01,0.0
Dominican Republic,2023W01,0.0
Ecuador,2023W01,0.0
Egypt,2023W01,1.0
El Salvador,2023W01,0.0
Equatorial Guinea,2023W01,0.0
Eritrea,2023W01,0.0
Estonia,2023W01,18.0
Eswatini,2023W01,0.0
Ethiopia,2023W01,0.0
Fiji,2023W01,2.0
Finland,2023W01,330.0
France,2023W01,676.0
Gabon,2023W01,0.0
Gambia,2023W01,0.0
Georgia,2023W01,2.0
Germany,2023W01,1223.0
Ghana,2023W01,0.0
Greece,2023W01,0.0
Grenada,2023W01,0.0
Guatemala,2023W01,16.0
Guinea,2023W01,0.0
Guinea-Bissau,2023W01,0.0
Guyana,2023W01,4.0
Haiti,2023W01,0.0
Holy See,2023W01,0.0
Honduras,2023W01,17.0
Hungary,2023W01,51.0
Iceland,2023W01,0.0
India,2023W01,15.0
Indonesia,2023W01,67.0
Iran,2023W01,21.0
Iraq,2023W01,2.0
Ireland,2023W01,46.0
Israel,2023W01,42.0
Italy,2023W01,775.0
Jamaica,2023W01,3.0
Japan,2023W01,2149.0
Jordan,2023W01,0.0
Kazakhstan,2023W01,3.0
Kenya,2023W01,0.0
Kiribati,2023W01,0.0
"Korea, North",2023W01,0.0
"Korea, South",2023W01,371.0
Kosovo,2023W01,0.0
Kuwait,2023W01,0.0
Kyrgyzstan,2023W01,0.0
Laos,2023W01,0.0
Latvia,2023W01,16.0
Lebanon,2023W01,6.0
Lesotho,2023W01,17.0
Liberia,2023W01,0.0
Libya,2023W01,0.0
Liechtenstein,2023W01,0.0
Lithuania,2023W01,16.0
Luxembourg,2023W01,17.0
MS Zaandam,2023W01,0.0
Madagascar,2023W01,2.0
Malawi,2023W01,0.0
Malaysia,2023W01,21.0
Maldives,2023W01,0.0
Mali,2023W01,0.0
Malta,2023W01,6.0
Marshall Islands,2023W01,0.0
Mauritania,2023W01,0.0
Mauritius,2023W01,0.0
Mexico,2023W01,164.0
Micronesia,2023W01,0.0
Moldova,2023W01,3.0
Monaco,2023W01,0.0
Mongolia,2023W01,0.0
Montenegro,2023W01,0.0
Morocco,2023W01,1.0
Mozambique,2023W01,0.0
Namibia,2023W01,0.0
Nauru,2023W01,0.0
Nepal,2023W01,1.0
Netherlands,2023W01,0.0
New Zealand,2023W01,0.0
Nicaragua,2023W01,0.0
Niger,2023W01,1.0
Nigeria,2023W01,0.0
North Macedonia,2023W01,0.0
Norway,2023W01,189.0
Oman,2023W01,0.0
Pakistan,2023W01,2.0
Palau,2023W01,0.0
Panama,2023W01,8.0
Papua New Guinea,2023W01,0.0
Paraguay,2023W01,28.0
Peru,2023W01,124.0
Philippines,2023W01,79.0
Poland,2023W01,53.0
Portugal,2023W01,91.0
Qatar,2023W01,0.0
Romania,2023W01,34.0
Russia,2023W01,316.0
Rwanda,2023W01,1.0
Saint Kitts and Nevis,2023W01,0.0
Saint Lucia,2023W01,0.0
Saint Vincent and the Grenadines,2023W01,1.0
Samoa,2023W01,0.0
San Marino,2023W01,0.0
Sao Tome and Principe,2023W01,0.0
Saudi Arabia,2023W01,11.0
Senegal,2023W01,0.0
Serbia,2023W01,39.0
Seychelles,2023W01,0.0
Sierra Leone,2023W01,0.0
Singapore,2023W01,1.0
Slovakia,2023W01,18.0
Slovenia,2023W01,17.0
Solomon Islands,2023W01,0.0
Somalia,2023W01,0.0
South Africa,2023W01,0.0
South Sudan,2023W01,0.0
Spain,2023W01,318.0
Sri Lanka,2023W01,1.0
Sudan,2023W01,1.0
Summer Olympics 2020,2023W01,0.0
Suriname,2023W01,5.0
Sweden,2023W01,315.0
Switzerland,2023W01,17.0
Syria,2023W01,0.0
Taiwan*,2023W01,253.0
Tajikistan,2023W01,0.0
Tanzania,2023W01,0.0
Thailand,2023W01,75.0
Timor-Leste,2023W01,0.0
Togo,2023W01,0.0
Tonga,2023W01,0.0
Trinidad and Tobago,2023W01,6.0
Tunisia,2023W01,1.0
Turkey,2023W01,289.0
Tuvalu,2023W01,0.0
US,2023W01,3051.0
Uganda,2023W01,0.0
Ukraine,2023W01,100.0
United Arab Emirates,2023W01,0.0
United Kingdom,2023W01,892.0
Uruguay,2023W01,8.0
Uzbekistan,2023W01,0.0
Vanuatu,2023W01,0.0
Venezuela,2023W01,0.0
Vietnam,2023W01,0.0
West Bank and Gaza,2023W01,0.0
Winter Olympics 2022,2023W01,0.0
Yemen,2023W01,0.0
Zambia,2023W01,4.0
Zimbabwe,2023W01,0.0
Afghanistan,2023W02,4.0
Albania,2023W02,0.0
Algeria,2023W02,0.0
Andorra,2023W02,0.0
Angola,2023W02,0.0
Antarctica,2023W02,0.0
Antigua and Barbuda,2023W02,0.0
Argentina,2023W02,78.0
Armenia,2023W02,0.0
Austria,2023W02,80.0
Azerbaijan,2023W02,28.0
Bahamas,2023W02,0.0
Bahrain,2023W02,1.0
Bangladesh,2023W02,1.0
Barbados,2023W02,1.0
Belarus,2023W02,0.0
Belgium,2023W02,83.0
Belize,2023W02,0.0
Benin,2023W02,0.0
Bhutan,2023W02,0.0
Bolivia,2023W02,14.0
Bosnia and Herzegovina,2023W02,7.0
Botswana,2023W02,1.0
Brazil,2023W02,562.0
Brunei,2023W02,0.0
Bulgaria,2023W02,16.0
Burkina Faso,2023W02,1.0
Burma,2023W02,0.0
Burundi,2023W02,0.0
Cabo Verde,2023W02,0.0
Cambodia,2023W02,0.0
Cameroon,2023W02,0.0
Central African Republic,2023W02,0.0
Chad,2023W02,0.0
Chile,2023W02,166.0
Colombia,2023W02,0.0
Comoros,2023W02,0.0
Congo (Brazzaville),2023W02,0.0
Congo (Kinshasa),2023W02,0.0
Costa Rica,2023W02,0.0
Cote d'Ivoire,2023W02,0.0
Croatia,2023W02,90.0
Cuba,2023W02,0.0
Cyprus,2023W02,8.0
Czechia,2023W02,57.0
Denmark,2023W02,93.0
Diamond Princess,2023W02,0.0
Djibouti,2023W02,0.0
Dominica,2023W02,0.0
Dominican Republic,2023W02,0.0
Ecuador,2023W02,0.0
Egypt,2023W02,1.0
El Salvador,2023W02,0.0
Equatorial Guinea,2023W02,0.0
Eritrea,2023W02,0.0
Estonia,2023W02,13.0
Eswatini,2023W02,0.0
Ethiopia,2023W02,0.0
Fiji,2023W02,0.0
Finland,2023W02,168.0
France,2023W02,683.0
Gabon,2023W02,0.0
Gambia,2023W02,0.0
Georgia,2023W02,10.0
Germany,2023W02,1087.0
Ghana,2023W02,1.0
Greece,2023W02,0.0
Grenada,2023W02,0.0
Guatemala,2023W02,33.0
Guinea,2023W02,0.0
Guinea-Bissau,2023W02,0.0
Guyana,2023W02,3.0
Haiti,2023W02,0.0
Holy See,2023W02,0.0
Honduras,2023W02,7.0
Hungary,2023W02,32.0
Iceland,2023W02,0.0
India,2023W02,6.0
Indonesia,2023W02,45.0
Iran,2023W02,18.0
Iraq,2023W02,0.0
Ireland,2023W02,49.0
Israel,2023W02,32.0
Italy,2023W02,576.0
Jamaica,2023W02,1.0
Japan,2023W02,2849.0
Jordan,2023W02,0.0
Kazakhstan,2023W02,3.0
Kenya,2023W02,0.0
Kiribati,2023W02,4.0
"Korea, North",2023W02,0.0
"Korea, South",2023W02,359.0
Kosovo,2023W02,0.0
Kuwait,2023W02,0.0
Kyrgyzstan,2023W02,0.0
Laos,2023W02,0.0
Latvia,2023W02,18.0
Lebanon,2023W02,8.0
Lesotho,2023W02,0.0
Liberia,2023W02,0.0
Libya,2023W02,0.0
Liechtenstein,2023W02,0.0
Lithuania,2023W02,18.0
Luxembourg,2023W02,5.0
MS Zaandam,2023W02,0.0
Madagascar,2023W02,0.0
Malawi,2023W02,0.0
Malaysia,2023W02,34.0
Maldives,2023W02,0.0
Mali,2023W02,0.0
Malta,2023W02,1.0
Marshall Islands,2023W02,0.0
Mauritania,2023W02,0.0
Mauritius,2023W02,1.0
Mexico,2023W02,247.0
Micronesia,2023W02,0.0
Moldova,2023W02,4.0
Monaco,2023W02,0.0
Mongolia,2023W02,0.0
Montenegro,2023W02,3.0
Morocco,2023W02,0.0
Mozambique,2023W02,2.0
Namibia,2023W02,0.0
Nauru,2023W02,0.0
Nepal,2023W02,0.0
Netherlands,2023W02,0.0
New Zealand,2023W02,62.0
Nicaragua,2023W02,0.0
Niger,2023W02,0.0
Nigeria,2023W02,0.0
North Macedonia,2023W02,9.0
Norway,2023W02,104.0
Oman,2023W02,0.0
Pakistan,2023W02,1.0
Palau,2023W02,0.0
Panama,2023W02,9.0
Papua New Guinea,2023W02,0.0
Paraguay,2023W02,30.0
Peru,2023W02,153.0
Philippines,2023W02,111.0
Poland,2023W02,65.0
Portugal,2023W02,0.0
Qatar,2023W02,0.0
Romania,2023W02,52.0
Russia,2023W02,314.0
Rwanda,2023W02,0.0
Saint Kitts and Nevis,2023W02,0.0
Saint Lucia,2023W02,0.0
Saint Vincent and the Grenadines,2023W02,1.0
Samoa,2023W02,0.0
San Marino,2023W02,0.0
Sao Tome and Principe,2023W02,0.0
Saudi Arabia,2023W02,13.0
Senegal,2023W02,0.0
Serbia,2023W02,40.0
Seychelles,2023W02,0.0
Sierra Leone,2023W02,0.0
Singapore,2023W02,5.0
Slovakia,2023W02,29.0
Slovenia,2023W02,11.0
Solomon Islands,2023W02,0.0
Somalia,2023W02,0.0
South Africa,2023W02,0.0
South Sudan,2023W02,0.0
Spain,2023W02,346.0
Sri Lanka,2023W02,5.0
Sudan,2023W02,0.0
Summer Olympics 2020,2023W02,0.0
Suriname,2023W02,0.0
Sweden,2023W02,503.0
Switzerland,2023W02,44.0
Syria,2023W02,1.0
Taiwan*,2023W02,296.0
Tajikistan,2023W02,0.0
Tanzania,2023W02,1.0
Thailand,2023W02,58.0
Timor-Leste,2023W02,0.0
Togo,2023W02,0.0
Tonga,2023W02,1.0
Trinidad and Tobago,2023W02,8.0
Tunisia,2023W02,3.0
Turkey,2023W02,0.0
Tuvalu,2023W02,0.0
US,2023W02,4191.0
Uganda,2023W02,0.0
Ukraine,2023W02,67.0
United Arab Emirates,2023W02,0.0
United Kingdom,2023W02,770.0
Uruguay,2023W02,16.0
Uzbekistan,2023W02,0.0
Vanuatu,2023W02,0.0
Venezuela,2023W02,5.0
Vietnam,2023W02,0.0
West Bank and Gaza,2023W02,0.0
Winter Olympics 2022,2023W02,0.0
Yemen,2023W02,0.0
Zambia,2023W02,7.0
Zimbabwe,2023W02,0.0
Afghanistan,2023W03,10.0
Albania,2023W03,0.0
Algeria,2023W03,0.0
Andorra,2023W03,0.0
Angola,2023W03,0.0
Antarctica,2023W03,0.0
Antigua and Barbuda,2023W03,0.0
Argentina,2023W03,89.0
Armenia,2023W03,1.0
Austria,2023W03,49.0
Azerbaijan,2023W03,23.0
Bahamas,2023W03,0.0
Bahrain,2023W03,1.0
Bangladesh,2023W03,0.0
Barbados,2023W03,0.0
Belarus,2023W03,0.0
Belgium,2023W03,47.0
Belize,2023W03,0.0
Benin,2023W03,0.0
Bhutan,2023W03,0.0
Bolivia,2023W03,13.0
Bosnia and Herzegovina,2023W03,7.0
Botswana,2023W03,0.0
Brazil,2023W03,913.0
Brunei,2023W03,0.0
Bulgaria,2023W03,22.0
Burkina Faso,2023W03,0.0
Burma,2023W03,0.0
Burundi,2023W03,0.0
Cabo Verde,2023W03,0.0
Cambodia,2023W03,0.0
Cameroon,2023W03,0.0
Central African Republic,2023W03,0.0
Chad,2023W03,0.0
Chile,2023W03,144.0
Colombia,2023W03,126.0
Comoros,2023W03,0.0
Congo (Brazzaville),2023W03,0.0
Congo (Kinshasa),2023W03,1.0
Costa Rica,2023W03,19.0
Cote d'Ivoire,2023W03,0.0
Croatia,2023W03,50.0
Cuba,2023W03,0.0
Cyprus,2023W03,10.0
Czechia,2023W03,27.0
Denmark,2023W03,90.0
Diamond Princess,2023W03,0.0
Djibouti,2023W03,0.0
Dominica,2023W03,0.0
Dominican Republic,2023W03,0.0
Ecuador,2023W03,0.0
Egypt,2023W03,2.0
El Salvador,2023W03,0.0
Equatorial Guinea,2023W03,0.0
Eritrea,2023W03,0.0
Estonia,2023W03,11.0
Eswatini,2023W03,0.0
Ethiopia,2023W03,0.0
Fiji,2023W03,0.0
Finland,2023W03,126.0
France,2023W03,404.0
Gabon,2023W03,0.0
Gambia,2023W03,0.0
Georgia,2023W03,0.0
Germany,2023W03,928.0
Ghana,2023W03,0.0
Greece,2023W03,0.0
Grenada,2023W03,0.0
Guatemala,2023W03,22.0
Guinea,2023W03,1.0
Guinea-Bissau,2023W03,0.0
Guyana,2023W03,0.0
Haiti,2023W03,0.0
Holy See,2023W03,0.0
Honduras,2023W03,4.0
Hungary,2023W03,51.0
Iceland,2023W03,9.0
India,2023W03,7.0
Indonesia,2023W03,53.0
Iran,2023W03,10.0
Iraq,2023W03,0.0
Ireland,2023W03,43.0
Israel,2023W03,30.0
Italy,2023W03,495.0
Jamaica,2023W03,11.0
Japan,2023W03,2779.0
Jordan,2023W03,0.0
Kazakhstan,2023W03,2.0
Kenya,2023W03,0.0
Kiribati,2023W03,1.0
"Korea, North",2023W03,0.0
"Korea, South",2023W03,260.0
Kosovo,2023W03,0.0
Kuwait,2023W03,0.0
Kyrgyzstan,2023W03,0.0
Laos,2023W03,0.0
Latvia,2023W03,11.0
Lebanon,2023W03,11.0
Lesotho,2023W03,0.0
Liberia,2023W03,0.0
Libya,2023W03,0.0
Liechtenstein,2023W03,1.0
Lithuania,2023W03,15.0
Luxembourg,2023W03,4.0
MS Zaandam,2023W03,0.0
Madagascar,2023W03,0.0
Malawi,2023W03,1.0
Malaysia,2023W03,24.0
Maldives,2023W03,0.0
Mali,2023W03,0.0
Malta,2023W03,1.0
Marshall Islands,2023W03,0.0
Mauritania,2023W03,0.0
Mauritius,2023W03,0.0
Mexico,2023W03,360.0
Micronesia,2023W03,0.0
Moldova,2023W03,7.0
Monaco,2023W03,0.0
Mongolia,2023W03,0.0
Montenegro,2023W03,1.0
Morocco,2023W03,1.0
Mozambique,2023W03,0.0
Namibia,2023W03,1.0
Nauru,2023W03,0.0
Nepal,2023W03,0.0
Netherlands,2023W03,0.0
New Zealand,2023W03,44.0
Nicaragua,2023W03,0.0
Niger,2023W03,0.0
Nigeria,2023W03,0.0
North Macedonia,2023W03,10.0
Norway,2023W03,73.0
Oman,2023W03,0.0
Pakistan,2023W03,1.0
Palau,2023W03,0.0
Panama,2023W03,5.0
Papua New Guinea,2023W03,0.0
Paraguay,2023W03,32.0
Peru,2023W03,116.0
Philippines,2023W03,105.0
Poland,2023W03,30.0
Portugal,2023W03,137.0
Qatar,2023W03,1.0
Romania,2023W03,44.0
Russia,2023W03,289.0
Rwanda,2023W03,0.0
Saint Kitts and Nevis,2023W03,0.0
Saint Lucia,2023W03,0.0
Saint Vincent and the Grenadines,2023W03,2.0
Samoa,2023W03,0.0
San Marino,2023W03,1.0
Sao Tome and Principe,2023W03,0.0
Saudi Arabia,2023W03,13.0
Senegal,2023W03,0.0
Serbia,2023W03,49.0
Seychelles,2023W03,0.0
Sierra Leone,2023W03,0.0
Singapore,2023W03,3.0
Slovakia,2023W03,31.0
Slovenia,2023W03,7.0
Solomon Islands,2023W03,0.0
Somalia,2023W03,0.0
South Africa,2023W03,20.0
South Sudan,2023W03,0.0
Spain,2023W03,424.0
Sri Lanka,2023W03,2.0
Sudan,2023W03,6.0
Summer Olympics 2020,2023W03,0.0
Suriname,2023W03,0.0
Sweden,2023W03,375.0
Switzerland,2023W03,9.0
Syria,2023W03,0.0
Taiwan*,2023W03,269.0
Tajikistan,2023W03,0.0
Tanzania,2023W03,0.0
Thailand,2023W03,65.0
Timor-Leste,2023W03,0.0
Togo,2023W03,0.0
Tonga,2023W03,0.0
Trinidad and Tobago,2023W03,12.0
Tunisia,2023W03,3.0
Turkey,2023W03,0.0
Tuvalu,2023W03,0.0
US,2023W03,4172.0
Uganda,2023W03,0.0
Ukraine,2023W03,67.0
United Arab Emirates,2023W03,0.0
United Kingdom,2023W03,629.0
Uruguay,2023W03,11.0
Uzbekistan,2023W03,0.0
Vanuatu,2023W03,0.0
Venezuela,2023W03,3.0
Vietnam,2023W03,0.0
West Bank and Gaza,2023W03,0.0
Winter Olympics 2022,2023W03,0.0
Yemen,2023W03,0.0
Zambia,2023W03,4.0
Zimbabwe,2023W03,0.0
Afghanistan,2023W04,12.0
Albania,2023W04,0.0
Algeria,2023W04,0.0
Andorra,2023W04,0.0
Angola,2023W04,1.0
Antarctica,2023W04,0.0
Antigua and Barbuda,2023W04,0.0
Argentina,2023W04,56.0
Armenia,2023W04,0.0
Austria,2023W04,48.0
Azerbaijan,2023W04,13.0
Bahamas,2023W04,0.0
Bahrain,2023W04,1.0
Bangladesh,2023W04,0.0
Barbados,2023W04,2.0
Belarus,2023W04,0.0
Belgium,2023W04,32.0
Belize,2023W04,0.0
Benin,2023W04,0.0
Bhutan,2023W04,0.0
Bolivia,2023W04,3.0
Bosnia and Herzegovina,2023W04,5.0
Botswana,2023W04,3.0
Brazil,2023W04,488.0
Brunei,2023W04,0.0
Bulgaria,2023W04,14.0
Burkina Faso,2023W04,0.0
Burma,2023W04,0.0
Burundi,2023W04,0.0
Cabo Verde,2023W04,1.0
Cambodia,2023W04,0.0
Cameroon,2023W04,0.0
Central African Republic,2023W04,0.0
Chad,2023W04,0.0
Chile,2023W04,124.0
Colombia,2023W04,101.0
Comoros,2023W04,0.0
Congo (Brazzaville),2023W04,2.0
Congo (Kinshasa),2023W04,0.0
Costa Rica,2023W04,19.0
Cote d'Ivoire,2023W04,0.0
Croatia,2023W04,49.0
Cuba,2023W04,0.0
Cyprus,2023W04,7.0
Czechia,2023W04,22.0
Denmark,2023W04,48.0
Diamond Princess,2023W04,0.0
Djibouti,2023W04,0.0
Dominica,2023W04,0.0
Dominican Republic,2023W04,0.0
Ecuador,2023W04,2.0
Egypt,2023W04,0.0
El Salvador,2023W04,0.0
Equatorial Guinea,2023W04,0.0
Eritrea,2023W04,0.0
Estonia,2023W04,8.0
Eswatini,2023W04,0.0
Ethiopia,2023W04,0.0
Fiji,2023W04,0.0
Finland,2023W04,82.0
France,2023W04,342.0
Gabon,2023W04,0.0
Gambia,2023W04,0.0
Georgia,2023W04,17.0
Germany,2023W04,738.0
Ghana,2023W04,0.0
Greece,2023W04,0.0
Grenada,2023W04,0.0
Guatemala,2023W04,24.0
Guinea,2023W04,0.0
Guinea-Bissau,2023W04,0.0
Guyana,2023W04,1.0
Haiti,2023W04,0.0
Holy See,2023W04,0.0
Honduras,2023W04,3.0
Hungary,2023W04,29.0
Iceland,2023W04,0.0
India,2023W04,7.0
Indonesia,2023W04,25.0
Iran,2023W04,10.0
Iraq,2023W04,0.0
Ireland,2023W04,31.0
Israel,2023W04,29.0
Italy,2023W04,345.0
Jamaica,2023W04,4.0
Japan,2023W04,2345.0
Jordan,2023W04,0.0
Kazakhstan,2023W04,0.0
Kenya,2023W04,0.0
Kiribati,2023W04,0.0
"Korea, North",2023W04,0.0
"Korea, South",2023W04,181.0
Kosovo,2023W04,0.0
Kuwait,2023W04,0.0
Kyrgyzstan,2023W04,0.0
Laos,2023W04,0.0
Latvia,2023W04,5.0
Lebanon,2023W04,15.0
Lesotho,2023W04,0.0
Liberia,2023W04,0.0
Libya,2023W04,0.0
Liechtenstein,2023W04,0.0
Lithuania,2023W04,13.0
Luxembourg,2023W04,3.0
MS Zaandam,2023W04,0.0
Madagascar,2023W04,1.0
Malawi,2023W04,0.0
Malaysia,2023W04,8.0
Maldives,2023W04,0.0
Mali,2023W04,0.0
Malta,2023W04,1.0
Marshall Islands,2023W04,0.0
Mauritania,2023W04,0.0
Mauritius,2023W04,1.0
Mexico,2023W04,217.0
Micronesia,2023W04,0.0
Moldova,2023W04,3.0
Monaco,2023W04,0.0
Mongolia,2023W04,0.0
Montenegro,2023W04,1.0
Morocco,2023W04,0.0
Mozambique,2023W04,1.0
Namibia,2023W04,0.0
Nauru,2023W04,0.0
Nepal,2023W04,0.0
Netherlands,2023W04,0.0
New Zealand,2023W04,31.0
Nicaragua,2023W04,0.0
Niger,2023W04,0.0
Nigeria,2023W04,0.0
North Macedonia,2023W04,5.0
Norway,2023W04,76.0
Oman,2023W04,0.0
Pakistan,2023W04,0.0
Palau,2023W04,0.0
Panama,2023W04,5.0
Papua New Guinea,2023W04,0.0
Paraguay,2023W04,42.0
Peru,2023W04,125.0
Philippines,2023W04,77.0
Poland,2023W04,34.0
Portugal,2023W04,60.0
Qatar,2023W04,0.0
Romania,2023W04,38.0
Russia,2023W04,284.0
Rwanda,2023W04,0.0
Saint Kitts and Nevis,2023W04,0.0
Saint Lucia,2023W04,0.0
Saint Vincent and the Grenadines,2023W04,0.0
Samoa,2023W04,0.0
San Marino,2023W04,0.0
Sao Tome and Principe,2023W04,0.0
Saudi Arabia,2023W04,13.0
Senegal,2023W04,0.0
Serbia,2023W04,36.0
Seychelles,2023W04,0.0
Sierra Leone,2023W04,0.0
Singapore,2023W04,0.0
Slovakia,2023W04,34.0
Slovenia,2023W04,13.0
Solomon Islands,2023W04,0.0
Somalia,2023W04,0.0
South Africa,2023W04,7.0
South Sudan,2023W04,0.0
Spain,2023W04,251.0
Sri Lanka,2023W04,1.0
Sudan,2023W04,0.0
Summer Olympics 2020,2023W04,0.0
Suriname,2023W04,0.0
Sweden,2023W04,259.0
Switzerland,2023W04,1.0
Syria,2023W04,0.0
Taiwan*,2023W04,153.0
Tajikistan,2023W04,0.0
Tanzania,2023W04,0.0
Thailand,2023W04,44.0
Timor-Leste,2023W04,0.0
Togo,2023W04,0.0
Tonga,2023W04,0.0
Trinidad and Tobago,2023W04,10.0
Tunisia,2023W04,11.0
Turkey,2023W04,0.0
Tuvalu,2023W04,0.0
US,2023W04,3498.0
Uganda,2023W04,0.0
Ukraine,2023W04,49.0
United Arab Emirates,2023W04,0.0
United Kingdom,2023W04,510.0
Uruguay,2023W04,4.0
Uzbekistan,2023W04,0.0
Vanuatu,2023W04,0.0
Venezuela,2023W04,5.0
Vietnam,2023W04,0.0
West Bank and Gaza,2023W04,0.0
Winter Olympics 2022,2023W04,0.0
Yemen,2023W04,0.0
Zambia,2023W04,5.0
Zimbabwe,2023W04,15.0
Afghanistan,2023W05,18.0
Albania,2023W05,0.0
Algeria,2023W05,0.0
Andorra,2023W05,0.0
Angola,2023W05,0.0
Antarctica,2023W05,0.0
Antigua and Barbuda,2023W05,0.0
Argentina,2023W05,27.0
Armenia,2023W05,0.0
Austria,2023W05,94.0
Azerbaijan,2023W05,14.0
Bahamas,2023W05,0.0
Bahrain,2023W05,2.0
Bangladesh,2023W05,2.0
Barbados,2023W05,0.0
Belarus,2023W05,0.0
Belgium,2023W05,25.0
Belize,2023W05,0.0
Benin,2023W05,0.0
Bhutan,2023W05,0.0
Bolivia,2023W05,8.0
Bosnia and Herzegovina,2023W05,6.0
Botswana,2023W05,2.0
Brazil,2023W05,623.0
Brunei,2023W05,0.0
Bulgaria,2023W05,10.0
Burkina Faso,2023W05,0.0
Burma,2023W05,0.0
Burundi,2023W05,0.0
Cabo Verde,2023W05,0.0
Cambodia,2023W05,0.0
Cameroon,2023W05,0.0
Central African Republic,2023W05,0.0
Chad,2023W05,0.0
Chile,2023W05,111.0
Colombia,2023W05,58.0
Comoros,2023W05,0.0
Congo (Brazzaville),2023W05,0.0
Congo (Kinshasa),2023W05,0.0
Costa Rica,2023W05,16.0
Cote d'Ivoire,2023W05,0.0
Croatia,2023W05,33.0
Cuba,2023W05,0.0
Cyprus,2023W05,4.0
Czechia,2023W05,23.0
Denmark,2023W05,45.0
Diamond Princess,2023W05,0.0
Djibouti,2023W05,0.0
Dominica,2023W05,0.0
Dominican Republic,2023W05,0.0
Ecuador,2023W05,0.0
Egypt,2023W05,1.0
El Salvador,2023W05,0.0
Equatorial Guinea,2023W05,0.0
Eritrea,2023W05,0.0
Estonia,2023W05,8.0
Eswatini,2023W05,0.0
Ethiopia,2023W05,0.0
Fiji,2023W05,0.0
Finland,2023W05,100.0
France,2023W05,283.0
Gabon,2023W05,0.0
Gambia,2023W05,0.0
Georgia,2023W05,8.0
Germany,2023W05,687.0
Ghana,2023W05,0.0
Greece,2023W05,0.0
Grenada,2023W05,0.0
Guatemala,2023W05,29.0
Guinea,2023W05,0.0
Guinea-Bissau,2023W05,0.0
Guyana,2023W05,1.0
Haiti,2023W05,0.0
Holy See,2023W05,0.0
Honduras,2023W05,2.0
Hungary,2023W05,19.0
Iceland,2023W05,0.0
India,2023W05,5.0
Indonesia,2023W05,29.0
